Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"Apartment 11, Tolka Vale, Dublin 11, D11K338","€275,000",2 Bed,2 Bath,Apartment,C3,D11 K338,€315,KELLY BRADSHAW DALTON,Lyndsay Byrne,"Sold, €314,000, Fri Sep 06 2024; Sale Agreed, €275,000, Thu Jun 27 2024; Created, €275,000, Thu Apr 11 2024",https://mynest.ie/listing/124591/Dublin/apartment-11-tolka-vale-dublin-11-d11k338
"89 Merchants Road, East Wall, East Wall, Dublin 3, D03FH98","€295,000",2 Bed,1 Bath,Terrace,C3,D03 FH98,€315,MoveHome Estate & Letting Agent,Nigel Kennedy MIPAV,"Sold, €317,000, Thu Sep 05 2024; Sale Agreed, €295,000, Tue Jun 18 2024; Created, €295,000, Fri May 17 2024",https://mynest.ie/listing/130969/Dublin/89-merchants-road-east-wall-east-wall-dublin-3-d03fh98
"84 Castleheath, Malahide, Co. Dublin, K36PH66","€575,000",4 Bed,3 Bath,Apartment,C1,K36 PH66,€585,"Brophy Estates, Auctioneers and Estate Agents",John Brophy Assoc. SCSI RICS,"Sold, €600,000, Thu Sep 05 2024; Sale Agreed, €575,000, Wed Apr 03 2024; Created, €575,000, Fri Mar 01 2024",https://mynest.ie/listing/118575/Dublin/84-castleheath-malahide-co-dublin-k36ph66
"57 Marina Village, Malahide, Co. Dublin","€695,000",3 Bed,2 Bath,Townhouse,C2,K36 PK71,€675,O'Farrell Cleere Auctioneers,Paula Costello,"Sold, €700,000, Thu Sep 05 2024; Unlisted, €695,000, Tue Jan 09 2024; Created, €695,000, Wed Sep 27 2023",https://mynest.ie/listing/97662/Dublin/57-marina-village-malahide-co-dublin
"41 Lanesborough Court, Finglas, D11 A592, Dublin 11","€230,000",2 Bed,1 Bath,Apartment,C1,D11 A592,€225,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €247,000, Thu Sep 05 2024; Sale Agreed, €230,000, Fri Aug 18 2023; Created, €230,000, Thu Jun 08 2023",https://mynest.ie/listing/78797/Dublin/41-lanesborough-court-finglas-d11-a592-dublin-11
"37 Seabury Crescent, Malahide, Co. Dublin, K36Y228","€595,000",3 Bed,3 Bath,Semi-D,D1,K36 Y228,€585,Grimes,Dermot Grimes,"Sold, €613,000, Thu Sep 05 2024; Unlisted, €595,000, Tue Jun 04 2024; Relisted, €595,000, Sun Jun 02 2024; Unlisted, €595,000, Fri May 31 2024; Created, €595,000, Thu May 09 2024",https://mynest.ie/listing/129431/Dublin/37-seabury-crescent-malahide-co-dublin-k36y228
"36 Saint Donaghs Road, Donaghmede, Dublin 13, D13Y383","€325,000",3 Bed,1 Bath,End of Terrace,F,D13 Y383,€315,DNG Raheny,David Tobin,"Sold, €312,500, Thu Sep 05 2024; Sale Agreed, €325,000, Fri Mar 29 2024; Created, €325,000, Tue Jan 23 2024",https://mynest.ie/listing/112539/Dublin/36-saint-donaghs-road-donaghmede-dublin-13-d13y383
"Apartment 32, Temple Court, Dominick Street Upper, Dublin 7, D07KC60","€220,000",1 Bed,1 Bath,Apartment,--,D07 KC60,€225,Mason Estates Phibsboro,Siobhan Foley,"Sold, €245,000, Thu Sep 05 2024; Sale Agreed, €220,000, Mon Apr 29 2024; Created, €220,000, Mon Apr 15 2024",https://mynest.ie/listing/125141/Dublin/apartment-32-temple-court-dominick-street-upper-dublin-7-d07kc60
"27 Hillcrest Close, Lucan, Co. Dublin, K78E4P5","€375,000",3 Bed,2 Bath,Semi-D,E2,K78 E4P5,€405,Herbert & Lansdowne Estate Agents,Sales Department,"Sold, €428,000, Thu Sep 05 2024; Sale Agreed, €375,000, Tue Jul 09 2024; Created, €375,000, Wed Jun 26 2024",https://mynest.ie/listing/137978/Dublin/27-hillcrest-close-lucan-co-dublin-k78e4p5
"161 Clonkeen Road Blackrock, Blackrock, Co. Dublin, A94W1Y6","€850,000",4 Bed,2 Bath,Semi-D,D2,A94 W1Y6,€855,Lisney Sotheby's International Realty (Blackrock),Ann-Marie McCoy,"Sold, €975,000, Thu Sep 05 2024; Sale Agreed, €850,000, Wed May 15 2024; Created, €850,000, Tue Apr 23 2024",https://mynest.ie/listing/126591/Dublin/161-clonkeen-road-blackrock-blackrock-co-dublin-a94w1y6
"149 Templeville Drive, Templeogue, Templeogue, Dublin 6W, D6WTE20","€750,000",5 Bed,2 Bath,Semi-D,SI_666,D6W TE20,€765,Murphy Mullan (Rathgar),Adrian Murphy,"Sold, €810,000, Thu Sep 05 2024; Sale Agreed, €750,000, Wed May 15 2024; Created, €750,000, Fri Mar 08 2024",https://mynest.ie/listing/119403/Dublin/149-templeville-drive-templeogue-templeogue-dublin-6w-d6wte20
"11 The Court, Bettyglen, Raheny, Dublin 5, D05HA89","€325,000",1 Bed,1 Bath,Apartment,D1,D05 HA89,€315,Sherry FitzGerald Sutton,Madeleine O'Connor,"Sold, €328,000, Thu Sep 05 2024; Unlisted, €325,000, Thu Jun 13 2024; Created, €325,000, Fri Apr 19 2024",https://mynest.ie/listing/126095/Dublin/11-the-court-bettyglen-raheny-dublin-5-d05ha89
"105 Sandyford Downs, Sandyford, Dublin 18, D18N6P2","€625,000",4 Bed,2 Bath,End of Terrace,D2,D18 N6P2,€675,Mason Estates Dundrum,Sean Mason,"Sold, €650,000, Thu Sep 05 2024; Sale Agreed, €625,000, Thu Jun 06 2024; Created, €625,000, Tue Apr 30 2024",https://mynest.ie/listing/127883/Dublin/105-sandyford-downs-sandyford-dublin-18-d18n6p2
"10 Huntstown Road, Clonsilla, Dublin 15","€325,000",3 Bed,--,Semi-D,D2,D15 YA4V,€315,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €353,000, Thu Sep 05 2024; Unlisted, €325,000, Mon Oct 30 2023; Created, €325,000, Fri Oct 13 2023",https://mynest.ie/listing/100611/Dublin/10-huntstown-road-clonsilla-dublin-15
"10 Huntstown Close, Clonsilla, Dublin 15","€325,000",3 Bed,1 Bath,Semi-D,D2,D15 YA4V,€315,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €353,000, Thu Sep 05 2024; Sale Agreed, €325,000, Fri Dec 22 2023; Created, €325,000, Sat Oct 28 2023",https://mynest.ie/listing/102762/Dublin/10-huntstown-close-clonsilla-dublin-15
"6 Sorrento Road, Dalkey, Co. Dublin, A96K5P2","€750,000",3 Bed,--,Terrace,F,A96 K5P2,€765,DNG Dun Laoghaire,David Dobbs,"Sold, €874,000, Wed Sep 04 2024; Unlisted, €750,000, Fri Jun 21 2024; Created, €750,000, Wed May 22 2024",https://mynest.ie/listing/131802/Dublin/6-sorrento-road-dalkey-co-dublin-a96k5p2
"59 Strand Road, Sandymount, Dublin 4, D04P489","€1,850,000",3 Bed,3 Bath,Terrace,B3,D04 P489,"€2,830",Sherry FitzGerald Sandymount,Christopher Bradley,"Sold, €1,955,000, Wed Sep 04 2024; Sale Agreed, €1,850,000, Mon May 06 2024; Created, €1,850,000, Fri Mar 01 2024",https://mynest.ie/listing/118578/Dublin/59-strand-road-sandymount-dublin-4-d04p489
"39 Tyrconnell Park, Inchicore, Dublin 8, D08AXH7","€375,000",3 Bed,1 Bath,Terrace,E2,D08 AXH7,€405,DNG Central,Stephen Harrington,"Sold, €440,000, Wed Sep 04 2024; Sale Agreed, €375,000, Tue May 21 2024; Created, €375,000, Tue Apr 23 2024",https://mynest.ie/listing/126612/Dublin/39-tyrconnell-park-inchicore-dublin-8-d08axh7
"31 Pembroke Cottages, Ringsend, Dublin 4, D04TW71","€460,000",2 Bed,1 Bath,Terrace,D1,D04 TW71,€495,Bergins Property Consultants,Sara Bergin MIPAV MSCSI,"Sold, €526,000, Wed Sep 04 2024; Sale Agreed, €460,000, Wed Jun 12 2024; Relisted, €460,000, Tue May 28 2024; Sale Agreed, €460,000, Tue Apr 30 2024; Created, €460,000, Mon Apr 15 2024",https://mynest.ie/listing/125071/Dublin/31-pembroke-cottages-ringsend-dublin-4-d04tw71
"3 Glencairn Avenue, The Gallops, Leopardstown, Dublin 18, D18P0E0","€575,000",3 Bed,1 Bath,Semi-D,D2,D18 P0E0,€585,John O'Sullivan Property Consultant,John O'Sullivan,"Sold, €635,000, Wed Sep 04 2024; Sale Agreed, €575,000, Fri Jun 28 2024; Created, €575,000, Sat Jun 15 2024",https://mynest.ie/listing/136244/Dublin/3-glencairn-avenue-the-gallops-leopardstown-dublin-18-d18p0e0
"24 Gleann Na Smól, Monkstown, Blackrock, Co. Dublin, A94DT63","€895,000",4 Bed,2 Bath,Detached,E2,A94 DT63,€945,Janet Carroll Estate Agent,Janet Carroll MIPAV MMCEPI TRV,"Sold, €1,015,000, Wed Sep 04 2024; Sale Agreed, €895,000, Tue Jun 25 2024; Created, €895,000, Fri May 31 2024",https://mynest.ie/listing/133643/Dublin/24-gleann-na-sml-monkstown-blackrock-co-dublin-a94dt63
"Apartment 19, Ardavon Hall, Hazelbrook Square, Churchtown, Dublin 14, D14X328","€440,000",2 Bed,2 Bath,Apartment,B1,D14 X328,€495,Eoin O'Neill Property Advisers,Sean Bonner,"Sold, €520,000, Wed Sep 04 2024; Sale Agreed, €440,000, Tue Jul 02 2024; Created, €440,000, Tue Jun 18 2024",https://mynest.ie/listing/136529/Dublin/apartment-19-ardavon-hall-hazelbrook-square-churchtown-dublin-14-d14x328
"Apartment 169, Burnell Court, Mayne River Road East, Northern Cross, D17EY88","€235,000",1 Bed,1 Bath,Apartment,C1,D17 EY88,€225,Corry Estates,Andrew Corry - BScHons MRICS MSCSI,"Sold, €235,000, Wed Sep 04 2024; Sale Agreed, €235,000, Thu May 16 2024; Price Drop, €235,000, Tue Mar 12 2024; Created, €250,000, Thu Feb 08 2024",https://mynest.ie/listing/115233/Dublin/apartment-169-burnell-court-mayne-river-road-east-northern-cross-d17ey88
"110 Shandon Park, Phibsborough, Phibsborough, Dublin 7, D07XT97","€675,000",3 Bed,1 Bath,Terrace,F,D07 XT97,€675,"DFM Auctioneers, Estate Agents & Valuers",DFM,"Sold, €675,000, Wed Sep 04 2024; Sale Agreed, €675,000, Thu Jun 13 2024; Created, €675,000, Tue Feb 20 2024",https://mynest.ie/listing/116861/Dublin/110-shandon-park-phibsborough-phibsborough-dublin-7-d07xt97
"Apartment 261, Premier Square, Finglas, Dublin 11, D11TR99","€325,000",3 Bed,2 Bath,Apartment,C1,D11 TR99,€315,Frank Fleming Estate Agent,Frank Fleming MIPAV,"Sold, €361,000, Tue Sep 03 2024; Sale Agreed, €325,000, Wed May 22 2024; Created, €325,000, Thu Apr 25 2024",https://mynest.ie/listing/127110/Dublin/apartment-261-premier-square-finglas-dublin-11-d11tr99
"Apt 34 Collins Square, Smithfield, Dublin 1, D07T271","€395,000",2 Bed,1 Bath,Apartment,C1,D07 T271,€405,RE/MAX Properties,Karl McCaughey MIPAV,"Sold, €400,000, Tue Sep 03 2024; Sale Agreed, €395,000, Tue May 21 2024; Created, €395,000, Fri Mar 22 2024",https://mynest.ie/listing/121675/Dublin/apt-34-collins-square-smithfield-dublin-1-d07t271
"98 Hollybank Road, Drumcondra, Drumcondra, Dublin 9, D09F8P8","€845,000",3 Bed,2 Bath,Semi-D,E2,D09 F8P8,€855,Frank Fleming Estate Agent,Frank Fleming MIPAV,"Sold, €860,000, Tue Sep 03 2024; Sale Agreed, €845,000, Fri Jul 05 2024; Created, €845,000, Thu May 02 2024",https://mynest.ie/listing/128370/Dublin/98-hollybank-road-drumcondra-drumcondra-dublin-9-d09f8p8
"9 Rathmore Villas, Terenure, Dublin 6","€595,000",3 Bed,2 Bath,End of Terrace,G,D6W HF84,€585,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €540,000, Tue Sep 03 2024; Unlisted, €595,000, Tue Jan 10 2023; Created, €595,000, Thu Oct 27 2022",https://mynest.ie/listing/44271/Dublin/9-rathmore-villas-terenure-dublin-6
"9 Rathmore Villas, Terenure, Terenure, Dublin 6, D6WHF84","€495,000",3 Bed,2 Bath,End of Terrace,G,D6W HF84,€495,Mullery O'Gara Estate Agents,Oliver Travers,"Sold, €540,000, Tue Sep 03 2024; Sale Agreed, €495,000, Tue Apr 30 2024; Created, €495,000, Wed Feb 14 2024",https://mynest.ie/listing/116031/Dublin/9-rathmore-villas-terenure-terenure-dublin-6-d6whf84
"70 Clonshaugh Avenue, Clonshaugh, Dublin 17","€295,000",3 Bed,1 Bath,Bungalow,C3,D17 A317,€315,Ray Cooke Auctioneers Clondalkin,Northside Sales 2,"Sold, €332,000, Tue Sep 03 2024; Sale Agreed, €295,000, Mon Sep 09 2024; Created, €295,000, Tue Mar 19 2024",https://mynest.ie/listing/121060/Dublin/70-clonshaugh-avenue-clonshaugh-dublin-17
"54 Churchwell Drive, Belmayne, Belmayne, D13XT96","€395,000",5 Bed,3 Bath,Terrace,B2,D13 XT96,€405,Be Lettings,Michelle,"Sold, €437,000, Tue Sep 03 2024; Sale Agreed, €395,000, Wed Dec 06 2023; Created, €395,000, Wed Nov 15 2023",https://mynest.ie/listing/105176/Dublin/54-churchwell-drive-belmayne-belmayne-d13xt96
"Apartment 53, The Hibernian, The Gasworks, Dublin 4, D04K251","€350,000",1 Bed,1 Bath,Apartment,B3,D04 K251,€315,Galvin Property & Finance,Kate Hanley,"Sold, €385,000, Tue Sep 03 2024; Unlisted, €350,000, Fri Jun 21 2024; Created, €350,000, Tue May 21 2024",https://mynest.ie/listing/131463/Dublin/apartment-53-the-hibernian-the-gasworks-dublin-4-d04k251
"Apartment 5, Silverton, Ranelagh, Dublin 6, D06P9H9","€320,000",1 Bed,1 Bath,Apartment,D2,D06 P9H9,€315,Youngs Estate Agents,Michael McDonagh,"Sold, €375,000, Tue Sep 03 2024; Sale Agreed, €320,000, Mon Apr 29 2024; Created, €320,000, Tue Apr 02 2024",https://mynest.ie/listing/123072/Dublin/apartment-5-silverton-ranelagh-dublin-6-d06p9h9
"48 Barnamore Park, Finglas, Dublin 11","€269,950",3 Bed,1 Bath,Terrace,E1,D11 E0R9,€315,Leonard Wilson Keenan Estates & Letting Agents,Desmond Keany,"Sold, €318,000, Tue Sep 03 2024; Sale Agreed, €269,950, Tue May 28 2024; Created, €269,950, Wed Feb 28 2024",https://mynest.ie/listing/118182/Dublin/48-barnamore-park-finglas-dublin-11
"43 Emmet Road, Kilmainham, Dublin 8, D08C4HD","€345,000",3 Bed,1 Bath,Terrace,D1,D08 C4HD,€315,Brock DeLappe,Brock DeLappe Reception,"Sold, €493,000, Tue Sep 03 2024; Sale Agreed, €345,000, Fri May 31 2024; Created, €345,000, Thu May 09 2024",https://mynest.ie/listing/129423/Dublin/43-emmet-road-kilmainham-dublin-8-d08c4hd
"39 Botanic Avenue, Glasnevin, Glasnevin, Dublin 9, D09A8X4","€700,000",3 Bed,2 Bath,Terrace,C3,D09 A8X4,€675,Frank Fleming Estate Agent,Frank Fleming MIPAV,"Sold, €795,000, Tue Sep 03 2024; Sale Agreed, €700,000, Fri Apr 19 2024; Price Rise, €700,000, Wed Apr 10 2024; Created, €595,000, Thu Mar 28 2024",https://mynest.ie/listing/122621/Dublin/39-botanic-avenue-glasnevin-glasnevin-dublin-9-d09a8x4
"38 Lansdowne Road Ballsbridge Dublin 4, Ballsbridge, Dublin 4, D04V992","€2,250,000",7 Bed,5 Bath,Semi-D,--,D04 V992,"€2,830",Lisney Sotheby's International Realty Ballsbridge,Robert Lawson,"Sold, €2,120,000, Tue Sep 03 2024; Sale Agreed, €2,250,000, Tue Jul 02 2024; Price Drop, €2,250,000, Wed Apr 10 2024; Relisted, €2,500,000, Mon Jan 08 2024; Sale Agreed, €2,500,000, Wed Oct 25 2023; Created, €2,500,000, Tue Oct 03 2023",
"Lansdowne Road, Ballsbridge, Dublin 4, D04V992","€2,500,000",7 Bed,5 Bath,Semi-D,--,D04 V992,"€2,830",Lisney Sotheby’s International Realty (Cork),Robert Lawson,"Sold, €2,120,000, Tue Sep 03 2024; Unlisted, €2,500,000, Fri Mar 15 2024; Created, €2,500,000, Tue Mar 05 2024",https://mynest.ie/listing/119006/Dublin/lansdowne-road-ballsbridge-dublin-4-d04v992
"25 Brooklawn Wood, Blackrock, Monkstown, Co. Dublin, A94XF72","€485,000",2 Bed,1 Bath,Semi-D,D1,A94 XF72,€495,Lets Move Properties Ltd.,Sales Department,"Sold, €482,500, Tue Sep 03 2024; Unlisted, €485,000, Fri Aug 23 2024; Created, €485,000, Wed Jun 12 2024",https://mynest.ie/listing/135539/Dublin/25-brooklawn-wood-blackrock-monkstown-co-dublin-a94xf72
"24 Saint Andrew's Wood, Lucan, Co.Dublin, K78HP93","€560,000",4 Bed,3 Bath,Semi-D,C3,K78 HP93,€585,Sherry FitzGerald Lucan,Philip Thome,"Sold, €565,000, Tue Sep 03 2024; Sale Agreed, €560,000, Tue Jul 16 2024; Created, €560,000, Thu Jun 20 2024",https://mynest.ie/listing/137040/Dublin/24-saint-andrews-wood-lucan-codublin-k78hp93
"11 Hazelbrook, Kinsealy Lane, Malahide, Co. Dublin, K36KW31","€850,000",4 Bed,3 Bath,Semi-D,A3,K36 KW31,€855,Sherry FitzGerald Malahide,David R Blanc,"Sold, €895,000, Tue Sep 03 2024; Sale Agreed, €850,000, Mon Mar 25 2024; Created, €850,000, Wed Feb 14 2024",https://mynest.ie/listing/116048/Dublin/11-hazelbrook-kinsealy-lane-malahide-co-dublin-k36kw31
"13 Grotto Avenue, Booterstown, Co Dublin","€775,000",3 Bed,2 Bath,Semi-D,C3,A94 H2K8,€765,Sherry FitzGerald Blackrock,Joan O'Hanlon,"Sold, €780,000, Mon Sep 02 2024; Unlisted, €775,000, Wed Jul 17 2024; Created, €775,000, Mon Apr 22 2024",https://mynest.ie/listing/126353/Dublin/13-grotto-avenue-booterstown-co-dublin
"Apt 82 Block M, Hanover Riverside, Asgard Road, Grand Canal Dock, Dublin 2, D02HP90","€395,000",1 Bed,2 Bath,Apartment,B2,D02 HP90,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €397,000, Mon Sep 02 2024; Sale Agreed, €395,000, Tue Sep 03 2024; Created, €395,000, Tue May 21 2024",https://mynest.ie/listing/131495/Dublin/apt-82-block-m-hanover-riverside-asgard-road-grand-canal-dock-dublin-2-d02hp90
"Apartment 8, Ros Mor View, Scholarstown Road, Knocklyon, Dublin 16, D16KP03","€360,000",2 Bed,2 Bath,Apartment,D1,D16 KP03,€405,Hogan Estates,Hogan Estates,"Sold, €370,000, Mon Sep 02 2024; Sale Agreed, €360,000, Mon Jun 24 2024; Created, €360,000, Wed May 01 2024",https://mynest.ie/listing/128101/Dublin/apartment-8-ros-mor-view-scholarstown-road-knocklyon-dublin-16-d16kp03
"62 Churchtown Road Lower, Churchtown, Churchtown, Dublin 14","€498,000",3 Bed,2 Bath,Semi-D,G,D14 E892,€495,Mullery O'Gara Estate Agents,Deirdre O'Gara,"Sold, €500,000, Mon Sep 02 2024; Unlisted, €498,000, Mon Dec 12 2022; Created, €498,000, Mon Oct 24 2022",https://mynest.ie/listing/27639/Dublin/62-churchtown-road-lower-churchtown-churchtown-dublin-14
"Bottomry Cottage, 6 Sandycove Avenue East, Sandycove, Co. Dublin, A96NA72","€1,290,000",3 Bed,3 Bath,Semi-D,E2,A96 NA72,"€1,627",Janet Carroll Estate Agent,Janet Carroll MIPAV MMCEPI TRV,"Sold, €1,250,000, Mon Sep 02 2024; Unlisted, €1,290,000, Wed Apr 10 2024; Price Drop, €1,290,000, Tue Mar 05 2024; Created, €1,500,000, Tue Nov 21 2023",https://mynest.ie/listing/105975/Dublin/bottomry-cottage-6-sandycove-avenue-east-sandycove-co-dublin-a96na72
"6 Sandycove Avenue East, Sandycove, Co. Dublin, A96NA72","€1,200,000",3 Bed,3 Bath,End of Terrace,E2,A96 NA72,"€1,409",Janet Carroll Estate Agent,Janet Carroll MIPAV MMCEPI TRV,"Sold, €1,250,000, Mon Sep 02 2024; Sale Agreed, €1,200,000, Fri May 10 2024; Created, €1,200,000, Fri Apr 12 2024",https://mynest.ie/listing/124771/Dublin/6-sandycove-avenue-east-sandycove-co-dublin-a96na72
"Greenwood, Greenwood, 5 Ballybride Manor, Rathmichael, Co. Dublin, D18HF29","€2,800,000",5 Bed,5 Bath,Detached,B3,D18 HF29,"€2,830",DNG Bray,Ed Place,"Sold, €2,900,000, Mon Sep 02 2024; Sale Agreed, €2,800,000, Fri May 03 2024; Created, €2,800,000, Thu Mar 07 2024",https://mynest.ie/listing/119318/Dublin/greenwood-greenwood-5-ballybride-manor-rathmichael-co-dublin-d18hf29
"4 Albert Place East, Grand Canal Street Lower, Dublin 2, D02PP74","€750,000",3 Bed,1 Bath,Terrace,F,D02 PP74,€765,iMOVE,Shane Doyle ASCSI & ARICS,"Sold, €725,000, Mon Sep 02 2024; Unlisted, €750,000, Fri Jan 12 2024; Price Drop, €750,000, Sun Nov 26 2023; Created, €795,000, Tue Aug 29 2023",https://mynest.ie/listing/116676/Dublin/4-albert-place-east-grand-canal-street-lower-dublin-2-d02pp74
"4 Albert Place East, Grand Canal Street Lower, Dublin 2, D02PP74","€650,000",3 Bed,1 Bath,Townhouse,F,D02 PP74,€675,Owen Reilly,Owen Reilly Sales,"Sold, €725,000, Mon Sep 02 2024; Sale Agreed, €650,000, Tue Apr 16 2024; Created, €650,000, Mon Feb 19 2024",https://mynest.ie/listing/116676/Dublin/4-albert-place-east-grand-canal-street-lower-dublin-2-d02pp74
"29 Gledswood Park, Clonskeagh, Clonskeagh, Dublin 14, D14AX85","€695,000",3 Bed,2 Bath,Terrace,C1,D14 AX85,€675,Murphy Mullan Goatstown,Johnnie Mullan,"Sold, €850,000, Mon Sep 02 2024; Sale Agreed, €695,000, Mon Jul 01 2024; Created, €695,000, Thu Jun 06 2024",https://mynest.ie/listing/134459/Dublin/29-gledswood-park-clonskeagh-clonskeagh-dublin-14-d14ax85
"28 Mountainview Road, Ranelagh, Dublin 6, D06K4P9","€1,350,000",4 Bed,--,Semi-D,F,D06 K4P9,"€1,846",Sherry FitzGerald Ranelagh,Lesley Ann Devins,"Sold, €1,475,000, Mon Sep 02 2024; Sale Agreed, €1,350,000, Fri Jun 14 2024; Created, €1,350,000, Thu May 16 2024",https://mynest.ie/listing/130668/Dublin/28-mountainview-road-ranelagh-dublin-6-d06k4p9
"26 Altamont Hall Stoney Road Dundrum Dublin 14, Dundrum, Dublin 14, D14H304","€450,000",2 Bed,2 Bath,Apartment,B3,D14 H304,€495,Lisney Sotheby's International Realty (Dundrum),Colm Quaid,"Sold, €500,000, Mon Sep 02 2024; Unlisted, €450,000, Fri Mar 15 2024; Created, €450,000, Fri Mar 01 2024",https://mynest.ie/listing/118601/Dublin/26-altamont-hall-stoney-road-dundrum-dublin-14-dundrum-dublin-14-d14h304
"26 Altamont Hall, Stoney Road, Dundrum, Dublin 14, D14H304","€450,000",2 Bed,2 Bath,Apartment,B3,D14 H304,€495,Lisney Sotheby's International Realty (Dundrum),Colm Quaid,"Sold, €500,000, Mon Sep 02 2024; Unlisted, €450,000, Fri Mar 15 2024; Created, €450,000, Tue Mar 05 2024",https://mynest.ie/listing/119021/Dublin/26-altamont-hall-stoney-road-dundrum-dublin-14-d14h304
"22 Bath Street, Irishtown, Irishtown, Dublin 4, D04E670","€575,000",2 Bed,2 Bath,Terrace,C3,D04 E670,€585,Allen & Jacobs,Andrew Allen MIPAV MMCEPI,"Sold, €650,000, Mon Sep 02 2024; Sale Agreed, €575,000, Wed Jun 05 2024; Created, €575,000, Tue Apr 02 2024",https://mynest.ie/listing/123042/Dublin/22-bath-street-irishtown-irishtown-dublin-4-d04e670
"2 The Crescent, Rathfarnham, Dublin 14, D16TY40","€650,000",3 Bed,4 Bath,Semi-D,A3,D16 TY40,€675,Conerney Estate Agents,Conerney Sales Department,"Sold, €700,000, Mon Sep 02 2024; Sale Agreed, €650,000, Fri May 10 2024; Created, €650,000, Mon Apr 22 2024",https://mynest.ie/listing/126387/Dublin/2-the-crescent-rathfarnham-dublin-14-d16ty40
"19 Highridge Green, Stillorgan, Co. Dublin, A94H2W9","€895,000",3 Bed,2 Bath,Semi-D,D2,A94 H2W9,€945,Allen & Jacobs,Gary Jacobs MSCSI MRICS,"Sold, €950,000, Mon Sep 02 2024; Sale Agreed, €895,000, Fri Jul 19 2024; Created, €895,000, Wed Jun 05 2024",https://mynest.ie/listing/134198/Dublin/19-highridge-green-stillorgan-co-dublin-a94h2w9
"18 Portmarnock Crescent, Portmarnock, Co. Dublin, D13Y685","€790,000",4 Bed,3 Bath,Semi-D,C1,D13 Y685,€855,Corry Estates,Andrew Corry - BScHons MRICS MSCSI,"Sold, €802,500, Mon Sep 02 2024; Sale Agreed, €790,000, Fri Mar 15 2024; Created, €790,000, Tue Jan 23 2024",https://mynest.ie/listing/113121/Dublin/18-portmarnock-crescent-portmarnock-co-dublin-d13y685
"15 Ailesbury Grove, Dundrum, Dundrum, Dublin 16, D16YN30","€695,000",3 Bed,1 Bath,Semi-D,D2,D16 YN30,€675,Mason Estates Dundrum,Dundrum Office,"Sold, €710,000, Mon Sep 02 2024; Sale Agreed, €695,000, Thu Jun 13 2024; Created, €695,000, Fri Apr 26 2024",https://mynest.ie/listing/127366/Dublin/15-ailesbury-grove-dundrum-dundrum-dublin-16-d16yn30
"16 Bettystown Avenue, Raheny, Dublin 5, D05HX64","€480,000",3 Bed,1 Bath,End of Terrace,E2,D05 HX64,€495,French Estates,Nessa Ledwith,"Sold, €605,000, Fri Aug 30 2024; Sale Agreed, €480,000, Tue Apr 23 2024; Created, €480,000, Thu Apr 04 2024",https://mynest.ie/listing/123404/Dublin/16-bettystown-avenue-raheny-dublin-5-d05hx64
"Lagduff, Church Road, Killiney, Co. Dublin","€1,950,000",5 Bed,4 Bath,Detached,C1,A96 XA97,"€2,830",Hunters Estate Agent Dalkey,Finuala Byrne,"Sold, €1,800,000, Fri Aug 30 2024; Unlisted, €1,950,000, Tue May 07 2024; Created, €1,950,000, Mon Sep 25 2023",https://mynest.ie/listing/97428/Dublin/lagduff-church-road-killiney-co-dublin
"Lagduff, Church Road, Killiney, Co. Dublin, A96XA97","€1,850,000",5 Bed,4 Bath,Detached,C1,A96 XA97,"€2,830",Knight Frank,Tara Jerman,"Sold, €1,800,000, Fri Aug 30 2024; Created, €1,850,000, Wed May 15 2024",https://mynest.ie/listing/130388/Dublin/lagduff-church-road-killiney-co-dublin-a96xa97
"Cránnmor, Glenageary Road Upper, Glenageary, Co. Dublin, A96C3H2","€1,795,000",6 Bed,4 Bath,Detached,B3,A96 C3H2,"€2,830",Crawfords,Nick Crawford,"Sold, €1,750,000, Fri Aug 30 2024; Sale Agreed, €1,795,000, Fri May 31 2024; Price Drop, €1,795,000, Wed May 01 2024; Price Drop, €1,950,000, Wed Nov 22 2023; Created, €2,175,000, Fri Jul 21 2023",https://mynest.ie/listing/106149/Dublin/crnnmor-glenageary-road-upper-glenageary-co-dublin-a96c3h2
"Cránnmor, Glenageary Road Upper, Glenageary, Co. Dublin, A96C3H2","€1,950,000",5 Bed,4 Bath,Detached,B3,A96 C3H2,"€2,830",Vincent Finnegan,Vinnie Finnegan,"Sold, €1,750,000, Fri Aug 30 2024; Unlisted, €1,950,000, Wed May 01 2024; Created, €1,950,000, Wed Nov 22 2023",https://mynest.ie/listing/106149/Dublin/crnnmor-glenageary-road-upper-glenageary-co-dublin-a96c3h2
